From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
Q9BVG9	Q9BVG9	reviewed	PTSS2_HUMAN	Phosphatidylserine synthase 2 (PSS-2) (PtdSer synthase 2) (EC 2.7.8.29) (Serine-exchange enzyme II)	PTDSS2 PSS2	Homo sapiens (Human)	487
O96013	O96013	reviewed	PAK4_HUMAN	Serine/threonine-protein kinase PAK 4 (EC 2.7.11.1) (p21-activated kinase 4) (PAK-4)	PAK4 KIAA1142	Homo sapiens (Human)	591
Q9P2E9	Q9P2E9	reviewed	RRBP1_HUMAN	Ribosome-binding protein 1 (180 kDa ribosome receptor homolog) (RRp) (ES/130-related protein) (Ribosome receptor protein)	RRBP1 KIAA1398	Homo sapiens (Human)	1410
Q9Y2H9	Q9Y2H9	reviewed	MAST1_HUMAN	Microtubule-associated serine/threonine-protein kinase 1 (EC 2.7.11.1) (Syntrophin-associated serine/threonine-protein kinase)	MAST1 KIAA0973 SAST	Homo sapiens (Human)	1570
Q6P0Q8	Q6P0Q8	reviewed	MAST2_HUMAN	Microtubule-associated serine/threonine-protein kinase 2 (EC 2.7.11.1)	MAST2 KIAA0807 MAST205	Homo sapiens (Human)	1798
O15021	O15021	reviewed	MAST4_HUMAN	Microtubule-associated serine/threonine-protein kinase 4 (EC 2.7.11.1)	MAST4 KIAA0303	Homo sapiens (Human)	2623
O60307	O60307	reviewed	MAST3_HUMAN	Microtubule-associated serine/threonine-protein kinase 3 (EC 2.7.11.1)	MAST3 KIAA0561	Homo sapiens (Human)	1309
Q92882	Q92882	reviewed	OSTF1_HUMAN	Osteoclast-stimulating factor 1	OSTF1	Homo sapiens (Human)	214
Q9H330	Q9H330	reviewed	TM245_HUMAN	Transmembrane protein 245 (Protein CG-2)	TMEM245 C9orf5	Homo sapiens (Human)	879
B2RXF0	B2RXF0	reviewed	T229A_HUMAN	Transmembrane protein 229A	TMEM229A	Homo sapiens (Human)	380
Q8IU80	Q8IU80	reviewed	TMPS6_HUMAN	Transmembrane protease serine 6 (EC 3.4.21.-) (Matriptase-2)	TMPRSS6 UNQ354/PRO618	Homo sapiens (Human)	811
Q8N157	Q8N157	reviewed	AHI1_HUMAN	Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)	AHI1	Homo sapiens (Human)	1196
Q6GYQ0	Q6GYQ0	reviewed	RGPA1_HUMAN	Ral GTPase-activating protein subunit alpha-1 (GAP-related-interacting partner to E12) (GRIPE) (GTPase-activating Rap/Ran-GAP domain-like 1) (Tuberin-like protein 1) (p240)	RALGAPA1 GARNL1 KIAA0884 TULIP1	Homo sapiens (Human)	2036
Q14644	Q14644	reviewed	RASA3_HUMAN	Ras GTPase-activating protein 3 (GAP1(IP4BP)) (Ins P4-binding protein)	RASA3	Homo sapiens (Human)	834
Q9UKE5	Q9UKE5	reviewed	TNIK_HUMAN	TRAF2 and NCK-interacting protein kinase (EC 2.7.11.1)	TNIK KIAA0551	Homo sapiens (Human)	1360
Q96BJ3	Q96BJ3	reviewed	AIDA_HUMAN	Axin interactor, dorsalization-associated protein (Axin interaction partner and dorsalization antagonist)	AIDA C1orf80	Homo sapiens (Human)	306
Q9Y6G9	Q9Y6G9	reviewed	DC1L1_HUMAN	Cytoplasmic dynein 1 light intermediate chain 1 (LIC1) (Dynein light chain A) (DLC-A) (Dynein light intermediate chain 1, cytosolic)	DYNC1LI1 DNCLI1	Homo sapiens (Human)	523
Q14156	Q14156	reviewed	EFR3A_HUMAN	Protein EFR3 homolog A (Protein EFR3-like)	EFR3A KIAA0143	Homo sapiens (Human)	821
Q5BKY9	Q5BKY9	reviewed	F133B_HUMAN	Protein FAM133B	FAM133B	Homo sapiens (Human)	247
Q96S82	Q96S82	reviewed	UBL7_HUMAN	Ubiquitin-like protein 7 (Bone marrow stromal cell ubiquitin-like protein) (BMSC-UbP) (Ubiquitin-like protein SB132)	UBL7 BMSCUBP SB132	Homo sapiens (Human)	380
Q16512	Q16512	reviewed	PKN1_HUMAN	Serine/threonine-protein kinase N1 (EC 2.7.11.13) (Protease-activated kinase 1) (PAK-1) (Protein kinase C-like 1) (Protein kinase C-like PKN) (Protein kinase PKN-alpha) (Protein-kinase C-related kinase 1) (Serine-threonine protein kinase N)	PKN1 PAK1 PKN PRK1 PRKCL1	Homo sapiens (Human)	942
Q6P6C2	Q6P6C2	reviewed	ALKB5_HUMAN	RNA demethylase ALKBH5 (EC 1.14.11.53) (Alkylated DNA repair protein alkB homolog 5) (Alpha-ketoglutarate-dependent dioxygenase alkB homolog 5)	ALKBH5 ABH5 OFOXD1	Homo sapiens (Human)	394
O60841	O60841	reviewed	IF2P_HUMAN	Eukaryotic translation initiation factor 5B (eIF-5B) (EC 3.6.5.3) (Translation initiation factor IF-2)	EIF5B IF2 KIAA0741	Homo sapiens (Human)	1220
Q9BRK4	Q9BRK4	reviewed	LZTS2_HUMAN	Leucine zipper putative tumor suppressor 2 (hLZTS2) (Protein LAPSER1)	LZTS2 KIAA1813 LAPSER1	Homo sapiens (Human)	669
O43246	O43246	reviewed	CTR4_HUMAN	Cationic amino acid transporter 4 (CAT-4) (CAT4) (Solute carrier family 7 member 4)	SLC7A4	Homo sapiens (Human)	635
Q9BWU0	Q9BWU0	reviewed	NADAP_HUMAN	Kanadaptin (Human lung cancer oncogene 3 protein) (HLC-3) (Kidney anion exchanger adapter protein) (Solute carrier family 4 anion exchanger member 1 adapter protein)	SLC4A1AP HLC3	Homo sapiens (Human)	796
Q14653	Q14653	reviewed	IRF3_HUMAN	Interferon regulatory factor 3 (IRF-3)	IRF3	Homo sapiens (Human)	427
Q96PE2	Q96PE2	reviewed	ARHGH_HUMAN	Rho guanine nucleotide exchange factor 17 (164 kDa Rho-specific guanine-nucleotide exchange factor) (p164-RhoGEF) (p164RhoGEF) (Tumor endothelial marker 4)	ARHGEF17 KIAA0337 TEM4	Homo sapiens (Human)	2063
Q9UPQ3	Q9UPQ3	reviewed	AGAP1_HUMAN	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1 (AGAP-1) (Centaurin-gamma-2) (Cnt-g2) (GTP-binding and GTPase-activating protein 1) (GGAP1)	AGAP1 CENTG2 KIAA1099	Homo sapiens (Human)	857
P42566	P42566	reviewed	EPS15_HUMAN	Epidermal growth factor receptor substrate 15 (Protein Eps15) (Protein AF-1p)	EPS15 AF1P	Homo sapiens (Human)	896
Q08174	Q08174	reviewed	PCDH1_HUMAN	Protocadherin-1 (Cadherin-like protein 1) (Protocadherin-42) (PC42)	PCDH1	Homo sapiens (Human)	1060
Q6P1M3	Q6P1M3	reviewed	L2GL2_HUMAN	LLGL scribble cell polarity complex component 2 (HGL) (Lethal(2) giant larvae protein homolog 2)	LLGL2	Homo sapiens (Human)	1020
P08559	P08559	reviewed	ODPA_HUMAN	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial (EC 1.2.4.1) (PDHE1-A type I)	PDHA1 PHE1A	Homo sapiens (Human)	390
P29803	P29803	reviewed	ODPAT_HUMAN	Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial (EC 1.2.4.1) (PDHE1-A type II)	PDHA2 PDHAL	Homo sapiens (Human)	388
Q8N1G4	Q8N1G4	reviewed	LRC47_HUMAN	Leucine-rich repeat-containing protein 47	LRRC47 KIAA1185	Homo sapiens (Human)	583
Q04637	Q04637	reviewed	IF4G1_HUMAN	Eukaryotic translation initiation factor 4 gamma 1 (eIF-4-gamma 1) (eIF-4G 1) (eIF-4G1) (p220)	EIF4G1 EIF4F EIF4G EIF4GI	Homo sapiens (Human)	1599
Q9Y467	Q9Y467	reviewed	SALL2_HUMAN	Sal-like protein 2 (Zinc finger protein 795) (Zinc finger protein SALL2) (Zinc finger protein Spalt-2) (Sal-2) (hSal2)	SALL2 KIAA0360 SAL2 ZNF795	Homo sapiens (Human)	1007
Q00839	Q00839	reviewed	HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U (hnRNP U) (GRIP120) (Nuclear p120 ribonucleoprotein) (Scaffold-attachment factor A) (SAF-A) (p120) (pp120)	HNRNPU C1orf199 HNRPU SAFA U21.1	Homo sapiens (Human)	825
O43306	O43306	reviewed	ADCY6_HUMAN	Adenylate cyclase type 6 (EC 4.6.1.1) (ATP pyrophosphate-lyase 6) (Adenylate cyclase type VI) (Adenylyl cyclase 6) (Ca(2+)-inhibitable adenylyl cyclase)	ADCY6 KIAA0422	Homo sapiens (Human)	1168
Q9HCD5	Q9HCD5	reviewed	NCOA5_HUMAN	Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA)	NCOA5 KIAA1637	Homo sapiens (Human)	579
Q92597	Q92597	reviewed	NDRG1_HUMAN	Protein NDRG1 (Differentiation-related gene 1 protein) (DRG-1) (N-myc downstream-regulated gene 1 protein) (Nickel-specific induction protein Cap43) (Reducing agents and tunicamycin-responsive protein) (RTP) (Rit42)	NDRG1 CAP43 DRG1 RTP	Homo sapiens (Human)	394
Q01484	Q01484	reviewed	ANK2_HUMAN	Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)	ANK2 ANKB	Homo sapiens (Human)	3957
Q9Y6D5	Q9Y6D5	reviewed	BIG2_HUMAN	Brefeldin A-inhibited guanine nucleotide-exchange protein 2 (Brefeldin A-inhibited GEP 2) (ADP-ribosylation factor guanine nucleotide-exchange factor 2)	ARFGEF2 ARFGEP2 BIG2	Homo sapiens (Human)	1785
O75113	O75113	reviewed	N4BP1_HUMAN	NEDD4-binding protein 1 (N4BP1) (EC 3.1.-.-)	N4BP1 KIAA0615	Homo sapiens (Human)	896
Q13283	Q13283	reviewed	G3BP1_HUMAN	Ras GTPase-activating protein-binding protein 1 (G3BP-1) (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent DNA helicase VIII) (hDH VIII) (GAP SH3 domain-binding protein 1)	G3BP1 G3BP	Homo sapiens (Human)	466
O60341	O60341	reviewed	KDM1A_HUMAN	Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A)	KDM1A AOF2 KDM1 KIAA0601 LSD1	Homo sapiens (Human)	852
Q8WUA2	Q8WUA2	reviewed	PPIL4_HUMAN	Peptidyl-prolyl cis-trans isomerase-like 4 (PPIase) (EC 5.2.1.8) (Cyclophilin-like protein PPIL4) (Rotamase PPIL4)	PPIL4	Homo sapiens (Human)	492
Q96QC0	Q96QC0	reviewed	PP1RA_HUMAN	Serine/threonine-protein phosphatase 1 regulatory subunit 10 (MHC class I region proline-rich protein CAT53) (PP1-binding protein of 114 kDa) (Phosphatase 1 nuclear targeting subunit) (Protein FB19) (p99)	PPP1R10 CAT53 FB19 PNUTS	Homo sapiens (Human)	940
Q9H3N1	Q9H3N1	reviewed	TMX1_HUMAN	Thioredoxin-related transmembrane protein 1 (Thioredoxin domain-containing protein 1) (Transmembrane Trx-related protein)	TMX1 TMX TXNDC TXNDC1 PSEC0085 UNQ235/PRO268	Homo sapiens (Human)	280
Q92692	Q92692	reviewed	NECT2_HUMAN	Nectin-2 (Herpes virus entry mediator B) (Herpesvirus entry mediator B) (HveB) (Nectin cell adhesion molecule 2) (Poliovirus receptor-related protein 2) (CD antigen CD112)	NECTIN2 HVEB PRR2 PVRL2	Homo sapiens (Human)	538
P01236	P01236	reviewed	PRL_HUMAN	Prolactin (PRL)	PRL	Homo sapiens (Human)	227
Q5VTR2	Q5VTR2	reviewed	BRE1A_HUMAN	E3 ubiquitin-protein ligase BRE1A (BRE1-A) (hBRE1) (EC 2.3.2.27) (RING finger protein 20) (RING-type E3 ubiquitin transferase BRE1A)	RNF20 BRE1A	Homo sapiens (Human)	975
Q9NTZ6	Q9NTZ6	reviewed	RBM12_HUMAN	RNA-binding protein 12 (RNA-binding motif protein 12) (SH3/WW domain anchor protein in the nucleus) (SWAN)	RBM12 KIAA0765 HRIHFB2091	Homo sapiens (Human)	932
P21359	P21359	reviewed	NF1_HUMAN	Neurofibromin (Neurofibromatosis-related protein NF-1) [Cleaved into: Neurofibromin truncated]	NF1	Homo sapiens (Human)	2839
P30874	P30874	reviewed	SSR2_HUMAN	Somatostatin receptor type 2 (SS-2-R) (SS2-R) (SS2R) (SST2) (SRIF-1)	SSTR2	Homo sapiens (Human)	369
O15116	O15116	reviewed	LSM1_HUMAN	U6 snRNA-associated Sm-like protein LSm1 (Cancer-associated Sm-like) (Small nuclear ribonuclear CaSm)	LSM1 CASM	Homo sapiens (Human)	133
O14495	O14495	reviewed	PLPP3_HUMAN	Phospholipid phosphatase 3 (EC 3.1.3.-) (EC 3.1.3.4) (Lipid phosphate phosphohydrolase 3) (PAP2-beta) (Phosphatidate phosphohydrolase type 2b) (Phosphatidic acid phosphatase 2b) (PAP-2b) (PAP2b) (Vascular endothelial growth factor and type I collagen-inducible protein) (VCIP)	PLPP3 LPP3 PPAP2B	Homo sapiens (Human)	311
P54105	P54105	reviewed	ICLN_HUMAN	Methylosome subunit pICln (Chloride channel, nucleotide sensitive 1A) (Chloride conductance regulatory protein ICln) (I(Cln)) (Chloride ion current inducer protein) (ClCI) (Reticulocyte pICln)	CLNS1A CLCI ICLN	Homo sapiens (Human)	237
P42677	P42677	reviewed	RS27_HUMAN	Small ribosomal subunit protein eS27 (40S ribosomal protein S27) (Metallopan-stimulin 1) (MPS-1)	RPS27 MPS1	Homo sapiens (Human)	84
Q9H7J1	Q9H7J1	reviewed	PPR3E_HUMAN	Protein phosphatase 1 regulatory subunit 3E	PPP1R3E	Homo sapiens (Human)	279
A6NFI3	A6NFI3	reviewed	ZN316_HUMAN	Zinc finger protein 316	ZNF316	Homo sapiens (Human)	1004
Q9HCE5	Q9HCE5	reviewed	MET14_HUMAN	N6-adenosine-methyltransferase non-catalytic subunit (Methyltransferase-like protein 14) (hMETTL14)	METTL14 KIAA1627	Homo sapiens (Human)	456
P40818	P40818	reviewed	UBP8_HUMAN	Ubiquitin carboxyl-terminal hydrolase 8 (EC 3.4.19.12) (Deubiquitinating enzyme 8) (Ubiquitin isopeptidase Y) (hUBPy) (Ubiquitin thioesterase 8) (Ubiquitin-specific-processing protease 8)	USP8 KIAA0055 UBPY	Homo sapiens (Human)	1118
Q99569	Q99569	reviewed	PKP4_HUMAN	Plakophilin-4 (p0071)	PKP4	Homo sapiens (Human)	1192
Q9UMS6	Q9UMS6	reviewed	SYNP2_HUMAN	Synaptopodin-2 (Genethonin-2) (Myopodin)	SYNPO2	Homo sapiens (Human)	1093
Q96EB6	Q96EB6	reviewed	SIR1_HUMAN	NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-1) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)]	SIRT1 SIR2L1	Homo sapiens (Human)	747
Q13263	Q13263	reviewed	TIF1B_HUMAN	Transcription intermediary factor 1-beta (TIF1-beta) (E3 SUMO-protein ligase TRIM28) (EC 2.3.2.27) (KRAB-associated protein 1) (KAP-1) (KRAB-interacting protein 1) (KRIP-1) (Nuclear corepressor KAP-1) (RING finger protein 96) (RING-type E3 ubiquitin transferase TIF1-beta) (Tripartite motif-containing protein 28)	TRIM28 KAP1 RNF96 TIF1B	Homo sapiens (Human)	835
O95071	O95071	reviewed	UBR5_HUMAN	E3 ubiquitin-protein ligase UBR5 (EC 2.3.2.26) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (HECT-type E3 ubiquitin transferase UBR5) (Hyperplastic discs protein homolog) (hHYD) (Progestin-induced protein)	UBR5 EDD EDD1 HYD KIAA0896	Homo sapiens (Human)	2799
Q9C0H9	Q9C0H9	reviewed	SRCN1_HUMAN	SRC kinase signaling inhibitor 1 (SNAP-25-interacting protein) (SNIP) (p130Cas-associated protein) (p140Cap)	SRCIN1 KIAA1684 P140 SNIP	Homo sapiens (Human)	1183
Q8IXQ4	Q8IXQ4	reviewed	GPAM1_HUMAN	GPALPP motifs-containing protein 1 (Lipopolysaccharide-specific response protein 7)	GPALPP1 KIAA1704 LSR7 AD029	Homo sapiens (Human)	340
Q9UBL0	Q9UBL0	reviewed	ARP21_HUMAN	cAMP-regulated phosphoprotein 21 (ARPP-21) (Thymocyte cAMP-regulated phosphoprotein)	ARPP21 TARPP	Homo sapiens (Human)	812
Q9Y6R0	Q9Y6R0	reviewed	NUMBL_HUMAN	Numb-like protein (Numb-related protein) (Numb-R)	NUMBL	Homo sapiens (Human)	609
Q15700	Q15700	reviewed	DLG2_HUMAN	Disks large homolog 2 (Channel-associated protein of synapse-110) (Chapsyn-110) (Postsynaptic density protein PSD-93)	DLG2	Homo sapiens (Human)	870
Q9Y6N7	Q9Y6N7	reviewed	ROBO1_HUMAN	Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)	ROBO1 DUTT1	Homo sapiens (Human)	1651
Q96PE1	Q96PE1	reviewed	AGRA2_HUMAN	Adhesion G protein-coupled receptor A2 (G-protein coupled receptor 124) (Tumor endothelial marker 5)	ADGRA2 GPR124 KIAA1531 TEM5	Homo sapiens (Human)	1338
Q5JRA6	Q5JRA6	reviewed	TGO1_HUMAN	Transport and Golgi organization protein 1 homolog (TANGO1) (C219-reactive peptide) (D320) (Melanoma inhibitory activity protein 3)	MIA3 KIAA0268 TANGO UNQ6077/PRO20088	Homo sapiens (Human)	1907
Q9Y6I3	Q9Y6I3	reviewed	EPN1_HUMAN	Epsin-1 (EH domain-binding mitotic phosphoprotein) (EPS-15-interacting protein 1)	EPN1	Homo sapiens (Human)	576
Q86W92	Q86W92	reviewed	LIPB1_HUMAN	Liprin-beta-1 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein-binding protein 1) (PTPRF-interacting protein-binding protein 1) (hSGT2)	PPFIBP1 KIAA1230	Homo sapiens (Human)	1011
P28715	P28715	reviewed	ERCC5_HUMAN	DNA excision repair protein ERCC-5 (EC 3.1.-.-) (DNA repair protein complementing XP-G cells) (Xeroderma pigmentosum group G-complementing protein)	ERCC5 ERCM2 XPG XPGC	Homo sapiens (Human)	1186
Q9Y2X7	Q9Y2X7	reviewed	GIT1_HUMAN	ARF GTPase-activating protein GIT1 (ARF GAP GIT1) (Cool-associated and tyrosine-phosphorylated protein 1) (CAT-1) (CAT1) (G protein-coupled receptor kinase-interactor 1) (GRK-interacting protein 1) (p95-APP1)	GIT1	Homo sapiens (Human)	761
Q9UKX7	Q9UKX7	reviewed	NUP50_HUMAN	Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50)	NUP50 NPAP60L PRO1146	Homo sapiens (Human)	468
O00193	O00193	reviewed	SMAP_HUMAN	Small acidic protein	SMAP C11orf58	Homo sapiens (Human)	183
P55010	P55010	reviewed	IF5_HUMAN	Eukaryotic translation initiation factor 5 (eIF-5)	EIF5	Homo sapiens (Human)	431
P27361	P27361	reviewed	MK03_HUMAN	Mitogen-activated protein kinase 3 (MAP kinase 3) (MAPK 3) (EC 2.7.11.24) (ERT2) (Extracellular signal-regulated kinase 1) (ERK-1) (Insulin-stimulated MAP2 kinase) (MAP kinase isoform p44) (p44-MAPK) (Microtubule-associated protein 2 kinase) (p44-ERK1)	MAPK3 ERK1 PRKM3	Homo sapiens (Human)	379
Q9Y608	Q9Y608	reviewed	LRRF2_HUMAN	Leucine-rich repeat flightless-interacting protein 2 (LRR FLII-interacting protein 2)	LRRFIP2	Homo sapiens (Human)	721
P78347	P78347	reviewed	GTF2I_HUMAN	General transcription factor II-I (GTFII-I) (TFII-I) (Bruton tyrosine kinase-associated protein 135) (BAP-135) (BTK-associated protein 135) (SRF-Phox1-interacting protein) (SPIN) (Williams-Beuren syndrome chromosomal region 6 protein)	GTF2I BAP135 WBSCR6	Homo sapiens (Human)	998
P47736	P47736	reviewed	RPGP1_HUMAN	Rap1 GTPase-activating protein 1 (Rap1GAP) (Rap1GAP1)	RAP1GAP KIAA0474 RAP1GA1	Homo sapiens (Human)	663
Q5VV41	Q5VV41	reviewed	ARHGG_HUMAN	Rho guanine nucleotide exchange factor 16 (Ephexin-4)	ARHGEF16 EPHEXIN4 NBR	Homo sapiens (Human)	709
Q96B23	Q96B23	reviewed	ARK2N_HUMAN	Protein ARK2N (ARKadia (RNF111) N-terminal like PKA signaling regulator protein 2N) (ARKadia-like protein 1)	ARK2N ARKL1 C18orf25	Homo sapiens (Human)	404
P08621	P08621	reviewed	RU17_HUMAN	U1 small nuclear ribonucleoprotein 70 kDa (U1 snRNP 70 kDa) (U1-70K) (snRNP70)	SNRNP70 RNPU1Z RPU1 SNRP70 U1AP1	Homo sapiens (Human)	437
Q9H4I2	Q9H4I2	reviewed	ZHX3_HUMAN	Zinc fingers and homeoboxes protein 3 (Triple homeobox protein 1) (Zinc finger and homeodomain protein 3)	ZHX3 KIAA0395 TIX1	Homo sapiens (Human)	956
P02765	P02765	reviewed	FETUA_HUMAN	Alpha-2-HS-glycoprotein (Alpha-2-Z-globulin) (Ba-alpha-2-glycoprotein) (Fetuin-A) [Cleaved into: Alpha-2-HS-glycoprotein chain A; Alpha-2-HS-glycoprotein chain B]	AHSG FETUA PRO2743	Homo sapiens (Human)	367
Q9P2R6	Q9P2R6	reviewed	RERE_HUMAN	Arginine-glutamic acid dipeptide repeats protein (Atrophin-1-like protein) (Atrophin-1-related protein)	RERE ARG ARP ATN1L KIAA0458	Homo sapiens (Human)	1566
Q9Y2U5	Q9Y2U5	reviewed	M3K2_HUMAN	Mitogen-activated protein kinase kinase kinase 2 (EC 2.7.11.25) (MAPK/ERK kinase kinase 2) (MEK kinase 2) (MEKK 2)	MAP3K2 MAPKKK2 MEKK2	Homo sapiens (Human)	619
P05787	P05787	reviewed	K2C8_HUMAN	Keratin, type II cytoskeletal 8 (Cytokeratin-8) (CK-8) (Keratin-8) (K8) (Type-II keratin Kb8)	KRT8 CYK8	Homo sapiens (Human)	483
Q8WUZ0	Q8WUZ0	reviewed	BCL7C_HUMAN	B-cell CLL/lymphoma 7 protein family member C	BCL7C	Homo sapiens (Human)	217
Q8NC44	Q8NC44	reviewed	RETR2_HUMAN	Reticulophagy regulator 2	RETREG2 C2orf17 FAM134A MAG2	Homo sapiens (Human)	543
Q96BY7	Q96BY7	reviewed	ATG2B_HUMAN	Autophagy-related protein 2 homolog B	ATG2B C14orf103	Homo sapiens (Human)	2078
Q9NQQ7	Q9NQQ7	reviewed	S35C2_HUMAN	Solute carrier family 35 member C2 (Ovarian cancer-overexpressed gene 1 protein)	SLC35C2 C20orf5 OVCOV1 CGI-15	Homo sapiens (Human)	365
Q9UJZ1	Q9UJZ1	reviewed	STML2_HUMAN	Stomatin-like protein 2, mitochondrial (SLP-2) (EPB72-like protein 2) (Paraprotein target 7) (Paratarg-7)	STOML2 SLP2 HSPC108	Homo sapiens (Human)	356
O43314	O43314	reviewed	VIP2_HUMAN	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 (EC 2.7.4.24) (Diphosphoinositol pentakisphosphate kinase 2) (Histidine acid phosphatase domain-containing protein 1) (InsP6 and PP-IP5 kinase 2) (VIP1 homolog 2) (hsVIP2)	PPIP5K2 HISPPD1 KIAA0433 VIP2	Homo sapiens (Human)	1243
Q8N5F7	Q8N5F7	reviewed	NKAP_HUMAN	NF-kappa-B-activating protein	NKAP	Homo sapiens (Human)	415
Q15418	Q15418	reviewed	KS6A1_HUMAN	Ribosomal protein S6 kinase alpha-1 (S6K-alpha-1) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 1) (p90-RSK 1) (p90RSK1) (p90S6K) (MAP kinase-activated protein kinase 1a) (MAPK-activated protein kinase 1a) (MAPKAP kinase 1a) (MAPKAPK-1a) (Ribosomal S6 kinase 1) (RSK-1)	RPS6KA1 MAPKAPK1A RSK1	Homo sapiens (Human)	735
Q658Y4	Q658Y4	reviewed	F91A1_HUMAN	Protein FAM91A1	FAM91A1	Homo sapiens (Human)	838
Q9BTA9	Q9BTA9	reviewed	WAC_HUMAN	WW domain-containing adapter protein with coiled-coil	WAC KIAA1844	Homo sapiens (Human)	647
Q13610	Q13610	reviewed	PWP1_HUMAN	Periodic tryptophan protein 1 homolog (Keratinocyte protein IEF SSP 9502)	PWP1	Homo sapiens (Human)	501
O95490	O95490	reviewed	AGRL2_HUMAN	Adhesion G protein-coupled receptor L2 (Calcium-independent alpha-latrotoxin receptor 2) (CIRL-2) (Latrophilin homolog 1) (Latrophilin-2) (Lectomedin-1)	ADGRL2 KIAA0786 LEC1 LPHH1 LPHN2	Homo sapiens (Human)	1459
O95678	O95678	reviewed	K2C75_HUMAN	Keratin, type II cytoskeletal 75 (Cytokeratin-75) (CK-75) (Keratin-6 hair follicle) (hK6hf) (Keratin-75) (K75) (Type II keratin-K6hf) (Type-II keratin Kb18)	KRT75 K6HF KB18	Homo sapiens (Human)	551
Q96B36	Q96B36	reviewed	AKTS1_HUMAN	Proline-rich AKT1 substrate 1 (40 kDa proline-rich AKT substrate)	AKT1S1 PRAS40	Homo sapiens (Human)	256
P16383	P16383	reviewed	GCFC2_HUMAN	Intron Large complex component GCFC2 (GC-rich sequence DNA-binding factor) (GC-rich sequence DNA-binding factor 2) (Transcription factor 9) (TCF-9)	GCFC2 C2orf3 GCF TCF9	Homo sapiens (Human)	781
Q9UBC2	Q9UBC2	reviewed	EP15R_HUMAN	Epidermal growth factor receptor substrate 15-like 1 (Eps15-related protein) (Eps15R)	EPS15L1 EPS15R	Homo sapiens (Human)	864
Q14406	Q14406	reviewed	CSHL_HUMAN	Chorionic somatomammotropin hormone-like 1 (Chorionic somatomammotropin-like) (Lactogen-like)	CSHL1 CSHP1 CSL	Homo sapiens (Human)	222
P01242	P01242	reviewed	SOM2_HUMAN	Growth hormone variant (GH-V) (Growth hormone 2) (Placenta-specific growth hormone)	GH2	Homo sapiens (Human)	217
P0DML3	P0DML3	reviewed	CSH2_HUMAN	Chorionic somatomammotropin hormone 2 (Choriomammotropin) (Lactogen) (Placental lactogen) (PL)	CSH2	Homo sapiens (Human)	217
P0DML2	P0DML2	reviewed	CSH1_HUMAN	Chorionic somatomammotropin hormone 1 (Choriomammotropin) (Lactogen) (Placental lactogen) (PL)	CSH1	Homo sapiens (Human)	217
Q9BST9	Q9BST9	reviewed	RTKN_HUMAN	Rhotekin	RTKN RTKN1	Homo sapiens (Human)	563
Q9Y3X0	Q9Y3X0	reviewed	CCDC9_HUMAN	Coiled-coil domain-containing protein 9	CCDC9	Homo sapiens (Human)	531
Q8WUQ7	Q8WUQ7	reviewed	CATIN_HUMAN	Splicing factor Cactin (Renal carcinoma antigen NY-REN-24)	CACTIN C19orf29	Homo sapiens (Human)	758
Q6NWY9	Q6NWY9	reviewed	PR40B_HUMAN	Pre-mRNA-processing factor 40 homolog B (Huntingtin yeast partner C) (Huntingtin-interacting protein C)	PRPF40B HYPC	Homo sapiens (Human)	871
O60502	O60502	reviewed	OGA_HUMAN	Protein O-GlcNAcase (OGA) (EC 3.2.1.169) (Beta-N-acetylglucosaminidase) (Beta-N-acetylhexosaminidase) (Beta-hexosaminidase) (Meningioma-expressed antigen 5) (N-acetyl-beta-D-glucosaminidase) (N-acetyl-beta-glucosaminidase) (Nuclear cytoplasmic O-GlcNAcase and acetyltransferase) (NCOAT)	OGA HEXC KIAA0679 MEA5 MGEA5	Homo sapiens (Human)	916
